"Datetime","Discharge (Ml/Day) Mean","QC","Discharge (Ml/Day) Minimum","QC","Discharge (Ml/Day) Maximum","QC"
03/08/2008 00:00:00,      15.660,      1,      15.190,      1,      15.981,      1
04/08/2008 00:00:00,      16.056,      1,      15.714,      1,      16.524,      1
05/08/2008 00:00:00,      15.178,      1,      14.176,      1,      16.251,      1
06/08/2008 00:00:00,      14.324,      1,      13.445,      1,      14.932,      1
07/08/2008 00:00:00,      17.498,      1,      14.932,      1,      22.043,      1
08/08/2008 00:00:00,      39.853,      1,      22.043,      1,      60.501,      1
09/08/2008 00:00:00,      55.462,      1,      49.614,      1,      63.129,      1
10/08/2008 00:00:00,      54.843,      1,      49.614,      1,      57.398,      1
11/08/2008 00:00:00,      51.718,      1,      47.777,      1,      54.396,      1
12/08/2008 00:00:00,      43.435,      1,      37.011,      1,      47.777,      1
13/08/2008 00:00:00,      33.336,      1,      30.208,      1,      37.011,      1
14/08/2008 00:00:00,      26.357,      1,      23.348,      1,      30.208,      1
15/08/2008 00:00:00,      21.901,      1,      20.052,      1,      23.348,      1
16/08/2008 00:00:00,      18.985,      1,      18.035,      1,      20.052,      1
17/08/2008 00:00:00,      17.280,      1,      16.524,      1,      18.035,      1
18/08/2008 00:00:00,      16.040,      1,      15.450,      1,      16.524,      1
19/08/2008 00:00:00,      14.886,      1,      14.677,      1,      15.450,      1
20/08/2008 00:00:00,      14.323,      1,      13.929,      1,      14.677,      1
21/08/2008 00:00:00,      14.043,      1,      13.929,      1,      14.426,      1
22/08/2008 00:00:00,      13.378,      1,      12.972,      1,      13.929,      1
23/08/2008 00:00:00,      12.761,      1,      12.511,      1,      13.207,      1
24/08/2008 00:00:00,      13.027,      1,      12.740,      1,      13.207,      1
25/08/2008 00:00:00,      13.698,      1,      13.207,      1,      14.176,      1
26/08/2008 00:00:00,      14.721,      1,      14.176,      1,      15.450,      1
27/08/2008 00:00:00,      14.817,      1,      14.426,      1,      15.450,      1
28/08/2008 00:00:00,      15.157,      1,      14.932,      1,      15.190,      1
29/08/2008 00:00:00,      15.034,      1,      14.677,      1,      15.190,      1
30/08/2008 00:00:00,      13.670,      1,      13.207,      1,      14.677,      1
31/08/2008 00:00:00,      12.530,      1,      12.062,      1,      13.207,      1
01/09/2008 00:00:00,      12.610,      1,      12.062,      1,      13.207,      1
02/09/2008 00:00:00,      12.707,      1,      12.062,      1,      13.207,      1
03/09/2008 00:00:00,      12.178,      1,      12.062,      1,      12.285,      1
04/09/2008 00:00:00,      11.619,      1,      11.197,      1,      12.062,      1
05/09/2008 00:00:00,      10.932,      1,      10.781,      1,      11.197,      1
06/09/2008 00:00:00,      11.046,      1,      10.781,      1,      11.624,      1
07/09/2008 00:00:00,      14.214,      1,      11.624,      1,      15.190,      1
08/09/2008 00:00:00,      13.709,      1,      13.445,      1,      14.677,      1
09/09/2008 00:00:00,      14.815,      1,      14.048,      1,      15.450,      1
10/09/2008 00:00:00,      13.300,      1,      12.740,      1,      14.048,      1
11/09/2008 00:00:00,      12.081,      1,      11.624,      1,      12.740,      1
12/09/2008 00:00:00,      10.925,      1,      10.376,      1,      11.624,      1
13/09/2008 00:00:00,      10.056,      1,       9.789,      1,      10.376,      1
14/09/2008 00:00:00,       9.452,      1,       9.040,      1,       9.789,      1
15/09/2008 00:00:00,      11.257,      1,       9.040,      1,      11.841,      1
16/09/2008 00:00:00,      12.080,      1,      11.624,      1,      13.929,      1
17/09/2008 00:00:00,      15.018,      1,      13.929,      1,      15.981,      1
18/09/2008 00:00:00,      13.854,      1,      13.207,      1,      14.677,      1
19/09/2008 00:00:00,      15.856,      1,      14.677,      1,      16.524,      1
20/09/2008 00:00:00,      14.220,      1,      13.929,      1,      14.932,      1
21/09/2008 00:00:00,      12.764,      1,      11.409,      1,      13.929,      1
22/09/2008 00:00:00,      10.445,      1,       9.598,      1,      11.409,      1
23/09/2008 00:00:00,       9.396,      1,       8.673,      1,      11.409,      1
24/09/2008 00:00:00,      14.223,      1,      11.409,      1,      16.251,      1
25/09/2008 00:00:00,      16.719,      1,      15.714,      1,      19.434,      1
26/09/2008 00:00:00,      17.547,      1,      16.524,      1,      19.434,      1
27/09/2008 00:00:00,      15.198,      1,      14.677,      1,      16.524,      1
28/09/2008 00:00:00,      13.034,      1,      11.462,      1,      14.677,      1
29/09/2008 00:00:00,      10.369,      1,       9.410,      1,      11.462,      1
30/09/2008 00:00:00,       8.574,      1,       7.633,      1,       9.410,      1
01/10/2008 00:00:00,       7.136,      1,       6.705,      1,       7.633,      1
02/10/2008 00:00:00,       6.368,      1,       6.181,      1,       6.705,      1
03/10/2008 00:00:00,       6.052,      1,       5.685,      1,       6.439,      1
04/10/2008 00:00:00,       5.489,      1,       5.103,      1,       5.806,      1
05/10/2008 00:00:00,       6.377,      1,       5.103,      1,       7.307,      1
06/10/2008 00:00:00,       6.880,      1,       6.309,      1,       7.469,      1
07/10/2008 00:00:00,      16.124,      1,       6.309,      1,      26.620,      1
08/10/2008 00:00:00,      17.547,      1,      14.932,      1,      21.657,      1
09/10/2008 00:00:00,      13.242,      1,      12.511,      1,      14.932,      1
10/10/2008 00:00:00,      10.879,      1,       9.598,      1,      12.511,      1
11/10/2008 00:00:00,       8.710,      1,       7.800,      1,       9.598,      1
12/10/2008 00:00:00,       7.188,      1,       6.571,      1,       7.800,      1
13/10/2008 00:00:00,       6.066,      1,       5.685,      1,       6.571,      1
14/10/2008 00:00:00,       6.737,      1,       5.330,      1,       9.410,      1
15/10/2008 00:00:00,       9.996,      1,       9.225,      1,      10.781,      1
16/10/2008 00:00:00,       8.804,      1,       7.800,      1,      10.781,      1
17/10/2008 00:00:00,       9.843,      1,       8.493,      1,      10.988,      1
18/10/2008 00:00:00,       7.732,      1,       6.991,      1,       8.493,      1
19/10/2008 00:00:00,       8.052,      1,       6.991,      1,       8.493,      1
20/10/2008 00:00:00,       7.362,      1,       6.439,      1,       8.316,      1
21/10/2008 00:00:00,       5.979,      1,       5.447,      1,       6.439,      1
22/10/2008 00:00:00,       4.902,      1,       4.459,      1,       5.565,      1
23/10/2008 00:00:00,       4.286,      1,       4.098,      1,       4.562,      1
24/10/2008 00:00:00,       3.882,      1,       3.682,      1,       4.184,      1
25/10/2008 00:00:00,       3.641,      1,       3.523,      1,       3.763,      1
26/10/2008 00:00:00,       3.625,      1,       3.446,      1,       3.845,      1
27/10/2008 00:00:00,       3.711,      1,       3.446,      1,       3.928,      1
28/10/2008 00:00:00,       3.491,      1,       3.294,      1,       3.682,      1
29/10/2008 00:00:00,       3.251,      1,       2.932,      1,       3.523,      1
30/10/2008 00:00:00,       2.986,      1,       2.932,      1,       3.074,      1
31/10/2008 00:00:00,       2.911,      1,       2.790,      1,       3.002,      1
01/11/2008 00:00:00,       2.577,      1,       2.314,      1,       2.790,      1
02/11/2008 00:00:00,       2.288,      1,       2.208,      1,       2.314,      1
03/11/2008 00:00:00,       2.258,      1,       2.156,      1,       2.596,      1
04/11/2008 00:00:00,       2.754,      1,       2.479,      1,       2.932,      1
05/11/2008 00:00:00,       2.314,      1,       2.156,      1,       2.479,      1
06/11/2008 00:00:00,       2.182,      1,       2.156,      1,       2.208,      1
07/11/2008 00:00:00,       2.164,      1,       2.104,      1,       2.208,      1
08/11/2008 00:00:00,       2.055,      1,       2.004,      1,       2.208,      1
09/11/2008 00:00:00,       2.340,      1,       2.208,      1,       2.423,      1
10/11/2008 00:00:00,       2.167,      1,       2.054,      1,       2.261,      1
11/11/2008 00:00:00,       2.004,      1,       1.955,      1,       2.054,      1
12/11/2008 00:00:00,       2.001,      1,       1.906,      1,       2.104,      1
13/11/2008 00:00:00,       1.846,      1,       1.718,      1,       1.906,      1
14/11/2008 00:00:00,       1.571,      1,       1.399,      1,       1.718,      1
15/11/2008 00:00:00,       1.305,      1,       1.195,      1,       1.399,      1
16/11/2008 00:00:00,       1.170,      1,       1.064,      1,       1.274,      1
17/11/2008 00:00:00,       0.974,      1,       0.913,      1,       1.064,      1
18/11/2008 00:00:00,       0.804,      1,       0.729,      1,       0.913,      1
19/11/2008 00:00:00,       0.694,      1,       0.673,      1,       0.729,      1
20/11/2008 00:00:00,       0.739,      1,       0.673,      1,       1.064,      1
21/11/2008 00:00:00,       1.257,      1,       1.064,      1,       1.399,      1
22/11/2008 00:00:00,       1.412,      1,       1.356,      1,       1.531,      1
23/11/2008 00:00:00,       2.463,      1,       1.531,      1,       4.562,      1
24/11/2008 00:00:00,       6.846,      1,       4.562,      1,       7.469,      1
25/11/2008 00:00:00,      20.343,      1,       7.469,      1,      53.418,      1
26/11/2008 00:00:00,      49.791,      1,      48.690,      1,      53.418,      1
27/11/2008 00:00:00,      41.469,      1,      31.727,      1,      50.549,      1
28/11/2008 00:00:00,      25.029,      1,      19.128,      1,      31.727,      1
29/11/2008 00:00:00,      18.149,      1,      16.801,      1,      20.052,      1
30/11/2008 00:00:00,      17.005,      1,      14.677,      1,      26.620,      1
01/12/2008 00:00:00,      20.983,      1,      19.434,      1,      24.050,      1
02/12/2008 00:00:00,      21.356,      1,      19.128,      1,      31.343,      1
03/12/2008 00:00:00,      31.875,      1,      27.316,      1,      33.696,      1
04/12/2008 00:00:00,      21.283,      1,      15.981,      1,      27.316,      1
05/12/2008 00:00:00,      12.644,      1,       9.982,      1,      15.981,      1
06/12/2008 00:00:00,       8.602,      1,       7.148,      1,       9.982,      1
07/12/2008 00:00:00,       6.297,      1,       5.447,      1,       7.148,      1
08/12/2008 00:00:00,       4.789,      1,       4.272,      1,       5.447,      1
09/12/2008 00:00:00,       3.766,      1,       3.146,      1,       4.459,      1
10/12/2008 00:00:00,       2.987,      1,       2.596,      1,       3.146,      1
11/12/2008 00:00:00,       2.501,      1,       2.314,      1,       2.596,      1
12/12/2008 00:00:00,       2.234,      1,       2.104,      1,       2.314,      1
13/12/2008 00:00:00,       3.036,      1,       2.104,      1,       5.447,      1
14/12/2008 00:00:00,       7.672,      1,       5.447,      1,       8.493,      1
15/12/2008 00:00:00,       9.464,      1,       8.141,      1,      12.740,      1
16/12/2008 00:00:00,      11.052,      1,       9.225,      1,      12.972,      1
17/12/2008 00:00:00,       8.354,      1,       6.991,      1,       9.598,      1
18/12/2008 00:00:00,       8.709,      1,       8.141,      1,       9.225,      1
19/12/2008 00:00:00,       9.951,      1,       8.855,      1,      10.376,      1
20/12/2008 00:00:00,       9.031,      1,       7.969,      1,      10.178,      1
21/12/2008 00:00:00,       7.338,      1,       6.991,      1,       7.969,      1
22/12/2008 00:00:00,       6.127,      1,       5.565,      1,       6.991,      1
23/12/2008 00:00:00,       5.428,      1,       5.330,      1,       5.565,      1
24/12/2008 00:00:00,       5.123,      1,       4.773,      1,       5.447,      1
25/12/2008 00:00:00,       8.883,      1,       4.773,      1,       9.982,      1
26/12/2008 00:00:00,      66.725,      1,       9.789,      1,      95.958,      1
27/12/2008 00:00:00,      29.086,      1,      19.129,      1,      42.846,      1
28/12/2008 00:00:00,      15.499,      1,      14.176,      1,      19.129,      1
29/12/2008 00:00:00,      13.476,      1,      11.197,      1,      14.932,      1
30/12/2008 00:00:00,       9.848,      1,       9.040,      1,      11.197,      1
31/12/2008 00:00:00,       8.262,      1,       6.705,      1,       9.225,      1
01/01/2009 00:00:00,       5.826,      1,       4.667,      1,       6.705,      1
02/01/2009 00:00:00,       4.227,      1,       3.602,      1,       4.773,      1
03/01/2009 00:00:00,       3.444,      1,       3.074,      1,       3.682,      1
04/01/2009 00:00:00,       2.883,      1,       2.536,      1,       3.146,      1
05/01/2009 00:00:00,       2.383,      1,       2.208,      1,       2.536,      1
06/01/2009 00:00:00,       1.955,      1,       1.718,      1,       2.208,      1
07/01/2009 00:00:00,       1.507,      1,       1.356,      1,       1.718,      1
08/01/2009 00:00:00,       1.236,      1,       1.095,      1,       1.356,      1
09/01/2009 00:00:00,       1.037,      1,       0.942,      1,       1.095,      1
